pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
ex5534,neutral,Although the stylists moved the doctor contacted the sculptor .,The stylists moved the doctor .,The stylists moved the doctor contacted the sculptor .,,,,,,,,,,,,,,
ex5535,neutral,Since the curator stopped the curators contacted the doctors .,The curator stopped the curators .,The curator stopped the curators contacted the doctors .,,,,,,,,,,,,,,
ex5536,neutral,While the authors fought the planner recognized the scientist .,The authors fought the planner .,The authors fought the planner recognized the scientist .,,,,,,,,,,,,,,
ex5537,neutral,Since the dancer presented the director recommended the directors .,The dancer presented the director .,The dancer presented the director recommended the directors .,,,,,,,,,,,,,,
ex5538,neutral,Since the tourist paid the writers performed .,The tourist paid the writers .,The tourist paid the writers performed .,,,,,,,,,,,,,,
ex5539,neutral,While the dancers fought the secretary danced .,The dancers fought the secretary .,The dancers fought the secretary danced .,,,,,,,,,,,,,,
ex5540,neutral,After the senators moved the illustrator encouraged the artists .,The senators moved the illustrator .,The senators moved the illustrator encouraged the artists .,,,,,,,,,,,,,,
ex5541,neutral,Since the animators moved the artists introduced the photographers .,The animators moved the artists .,The animators moved the artists introduced the photographers .,,,,,,,,,,,,,,
ex5542,neutral,Before the artisan hid the dancer performed .,The artisan hid the dancer .,The artisan hid the dancer performed .,,,,,,,,,,,,,,
ex5543,neutral,Although the officers paid the senators supported the musicians .,The officers paid the senators .,The officers paid the senators supported the musicians .,,,,,,,,,,,,,,
ex5544,neutral,While the strategists fought the administrators believed the photojournalist .,The strategists fought the administrators .,The strategists fought the administrators believed the photojournalist .,,,,,,,,,,,,,,
ex5545,neutral,While the banker paid the authors performed .,The banker paid the authors .,The banker paid the authors performed .,,,,,,,,,,,,,,
ex5546,neutral,After the officers fought the officer admired the artist .,The officers fought the officer .,The officers fought the officer admired the artist .,,,,,,,,,,,,,,
ex5547,neutral,Before the artist studied the managers supported the planners .,The artist studied the managers .,The artist studied the managers supported the planners .,,,,,,,,,,,,,,
ex5548,neutral,After the doctor moved the photographers ran .,The doctor moved the photographers .,The doctor moved the photographers ran .,,,,,,,,,,,,,,
ex5549,neutral,While the curators studied the strategists waited .,The curators studied the strategists .,The curators studied the strategists waited .,,,,,,,,,,,,,,
ex5550,neutral,When the tourist studied the president contacted the architect .,The tourist studied the president .,The tourist studied the president contacted the architect .,,,,,,,,,,,,,,
ex5551,neutral,After the stylist paid the tourist mentioned the lyricists .,The stylist paid the tourist .,The stylist paid the tourist mentioned the lyricists .,,,,,,,,,,,,,,
ex5552,neutral,Since the athletes studied the photojournalists resigned .,The athletes studied the photojournalists .,The athletes studied the photojournalists resigned .,,,,,,,,,,,,,,
ex5553,neutral,Although the banker paid the officer arrived .,The banker paid the officer .,The banker paid the officer arrived .,,,,,,,,,,,,,,
ex5554,neutral,When the stylist presented the senator resigned .,The stylist presented the senator .,The stylist presented the senator resigned .,,,,,,,,,,,,,,
ex5555,neutral,Before the artisans stopped the artists introduced the judges .,The artisans stopped the artists .,The artisans stopped the artists introduced the judges .,,,,,,,,,,,,,,
ex5556,neutral,Although the senators presented the designers introduced the pencillers .,The senators presented the designers .,The senators presented the designers introduced the pencillers .,,,,,,,,,,,,,,
ex5557,neutral,Because the stylists fought the singer avoided the strategists .,The stylists fought the singer .,The stylists fought the singer avoided the strategists .,,,,,,,,,,,,,,
ex5558,neutral,Because the therapists stopped the senator contacted the artist .,The therapists stopped the senator .,The therapists stopped the senator contacted the artist .,,,,,,,,,,,,,,
ex5559,neutral,When the doctor moved the musician admired the sculptor .,The doctor moved the musician .,The doctor moved the musician admired the sculptor .,,,,,,,,,,,,,,
ex5560,neutral,Since the colorist presented the tourist waited .,The colorist presented the tourist .,The colorist presented the tourist waited .,,,,,,,,,,,,,,
ex5561,neutral,Because the lyricist studied the curators avoided the dancer .,The lyricist studied the curators .,The lyricist studied the curators avoided the dancer .,,,,,,,,,,,,,,
ex5562,neutral,After the musician moved the tourist introduced the doctor .,The musician moved the tourist .,The musician moved the tourist introduced the doctor .,,,,,,,,,,,,,,
ex5563,neutral,Because the lawyers hid the sculptor recommended the presidents .,The lawyers hid the sculptor .,The lawyers hid the sculptor recommended the presidents .,,,,,,,,,,,,,,
ex5564,neutral,Since the therapists fought the designer thanked the lawyers .,The therapists fought the designer .,The therapists fought the designer thanked the lawyers .,,,,,,,,,,,,,,
ex5565,neutral,Since the directors studied the artists recognized the potter .,The directors studied the artists .,The directors studied the artists recognized the potter .,,,,,,,,,,,,,,
ex5566,neutral,After the designers paid the actor mentioned the lawyer .,The designers paid the actor .,The designers paid the actor mentioned the lawyer .,,,,,,,,,,,,,,
ex5567,neutral,After the dancers fought the architect shouted .,The dancers fought the architect .,The dancers fought the architect shouted .,,,,,,,,,,,,,,
ex5568,neutral,Before the pencillers presented the students advised the officer .,The pencillers presented the students .,The pencillers presented the students advised the officer .,,,,,,,,,,,,,,
ex5569,neutral,After the writers moved the therapist contacted the student .,The writers moved the therapist .,The writers moved the therapist contacted the student .,,,,,,,,,,,,,,
ex5570,neutral,After the singer studied the designers supported the sculptor .,The singer studied the designers .,The singer studied the designers supported the sculptor .,,,,,,,,,,,,,,
ex5571,neutral,Because the colorist stopped the photojournalists performed .,The colorist stopped the photojournalists .,The colorist stopped the photojournalists performed .,,,,,,,,,,,,,,
ex5572,neutral,While the professor stopped the writer danced .,The professor stopped the writer .,The professor stopped the writer danced .,,,,,,,,,,,,,,
ex5573,neutral,Since the secretaries paid the professors stopped the banker .,The secretaries paid the professors .,The secretaries paid the professors stopped the banker .,,,,,,,,,,,,,,
ex5574,neutral,While the managers hid the dancers introduced the senator .,The managers hid the dancers .,The managers hid the dancers introduced the senator .,,,,,,,,,,,,,,
ex5575,neutral,Because the stylists hid the author shouted .,The stylists hid the author .,The stylists hid the author shouted .,,,,,,,,,,,,,,
ex5576,neutral,Before the lawyers fought the photographer danced .,The lawyers fought the photographer .,The lawyers fought the photographer danced .,,,,,,,,,,,,,,
ex5577,neutral,When the colorists studied the therapists recognized the artists .,The colorists studied the therapists .,The colorists studied the therapists recognized the artists .,,,,,,,,,,,,,,
ex5578,neutral,After the doctors fought the potters mentioned the animators .,The doctors fought the potters .,The doctors fought the potters mentioned the animators .,,,,,,,,,,,,,,
ex5579,neutral,Because the author hid the artisans admired the doctor .,The author hid the artisans .,The author hid the artisans admired the doctor .,,,,,,,,,,,,,,
ex5580,neutral,Although the architect presented the students introduced the banker .,The architect presented the students .,The architect presented the students introduced the banker .,,,,,,,,,,,,,,
ex5581,neutral,Before the administrators moved the banker contacted the scientist .,The administrators moved the banker .,The administrators moved the banker contacted the scientist .,,,,,,,,,,,,,,
ex5582,neutral,Although the actors moved the professor contacted the planners .,The actors moved the professor .,The actors moved the professor contacted the planners .,,,,,,,,,,,,,,
ex5583,neutral,Although the photographer hid the artisans recommended the directors .,The photographer hid the artisans .,The photographer hid the artisans recommended the directors .,,,,,,,,,,,,,,
ex5584,neutral,While the curators paid the artisan performed .,The curators paid the artisan .,The curators paid the artisan performed .,,,,,,,,,,,,,,
